stock_name,2014,2015,2016,2017,2018,2019,2020,2021,2022
한일홀딩스,13186.0,8302.0,11653.0,8238.0,93935.0,2304.0,1677.0,1460.0,2904.0
한일화학,,,,,,,,,
한전KPS,3740.0,3776.0,1962.0,3021.0,3585.0,3407.0,1935.0,2193.0,2226.0
한전기술,1439.0,395.0,594.0,853.0,340.0,694.0,530.0,432.0,472.0
한전산업,304.0,251.0,405.0,428.0,372.0,530.0,419.0,264.0,499.0
한주라이트메탈,,,,,,,162.0,290.0,6.0
한진,,,,,,,,,
한진중공업홀딩스,5271.0,5286.0,13015.0,5344.0,346.0,1160.0,146.0,250.0,563.0
한진칼,8067.0,3928.0,7637.0,3815.0,602.0,4094.0,4476.0,247.0,10143.0
한창,,,,,,,,,
한창산업,,,,,,,,,
한창제지,39.0,57.0,271.0,198.0,164.0,125.0,177.0,252.0,21.0
한컴라이프케어,,,,,,,1967.0,196.0,333.0
한컴위드,30.0,314.0,9.0,109.0,12.0,1905.0,307.0,208.0,511.0
한탑,,,,,,,,,
한화,5240.0,4097.0,6896.0,5619.0,6541.0,1051.0,8745.0,10568.0,14169.0
한화갤러리아,862.0,529.0,1433.0,,,,,,
한화리츠,,,,,,,,,
한화생명,482.0,658.0,1058.0,757.0,473.0,18.0,184.0,1455.0,855.0
한화손해보험,142.0,1055.0,1230.0,1519.0,648.0,705.0,315.0,939.0,2011.0
한화솔루션,363.0,1154.0,4604.0,5021.0,1136.0,1459.0,1919.0,3320.0,1873.0
한화시스템,,,,0.0,556.0,706.0,850.0,642.0,445.0
한화에어로스페이스,2237.0,108.0,6498.0,915.0,619.0,2558.0,2390.0,4989.0,3964.0
한화투자증권,,,,,,,,,
해성디에스,1630.0,979.0,1175.0,1410.0,1226.0,1078.0,1764.0,4192.0,9376.0
해성산업,,,,,,,,,
해성옵틱스,228.0,181.0,118.0,785.0,565.0,419.0,1523.0,710.0,138.0
해성티피씨,0.0,0.0,0.0,,,,0.0,0.0,0.0
해태제과식품,229.0,881.0,1222.0,281.0,92.0,1309.0,1035.0,15.0,88.0
핸디소프트,,,,,,,,,
핸즈코퍼레이션,182.0,1386.0,2129.0,1069.0,194.0,320.0,374.0,2962.0,3632.0
헝셩그룹,6.0,3.0,3.0,335.0,310.0,0.0,65.0,7.0,23.0
헥토이노베이션,1321.0,1711.0,1887.0,1242.0,1074.0,1381.0,1626.0,1825.0,2409.0
헥토파이낸셜,,,,1165.0,1438.0,1466.0,1294.0,2375.0,1380.0
헬릭스미스,11.0,18.0,38.0,407.0,1800.0,5219.0,3094.0,1775.0,1154.0
현대건설,2972.0,3777.0,5133.0,1810.0,3424.0,3656.0,1097.0,3625.0,3637.0
현대공업,827.0,1001.0,1010.0,409.0,67.0,272.0,737.0,832.0,753.0
현대그린푸드,,,,,,,,,
현대글로비스,14300.0,10052.0,13483.0,18147.0,11663.0,13395.0,16165.0,20877.0,31729.0
현대로템,197.0,3602.0,257.0,557.0,3539.0,4168.0,326.0,609.0,1812.0
현대리바트,,,,,,,,,
현대모비스,35821.0,32030.0,32091.0,16558.0,19944.0,24234.0,16389.0,25645.0,27163.0
현대무벡스,,,,,,,,,
현대미포조선,32296.0,1935.0,1734.0,21910.0,1483.0,1335.0,489.0,4004.0,1118.0
현대바이오,105.0,23.0,266.0,37.0,78.0,22.0,230.0,543.0,402.0
현대바이오랜드,704.0,719.0,828.0,799.0,1003.0,723.0,903.0,779.0,318.0
현대백화점,11652.0,10554.0,12101.0,11242.0,10594.0,8639.0,3172.0,8652.0,6593.0
현대비앤지스틸,1951.0,250.0,1440.0,1301.0,1280.0,1433.0,1553.0,4562.0,1715.0
현대약품,63.0,68.0,52.0,69.0,76.0,44.0,,,
현대에버다임,754.0,683.0,980.0,986.0,568.0,65.0,398.0,1029.0,600.0
현대에이치티,645.0,1018.0,1220.0,1772.0,1977.0,0.0,0.0,0.0,0.0
현대엘리베이,,,,,,,,,
현대오토에버,,,,25996.0,2614.0,2673.0,2809.0,2702.0,4154.0
현대위아,16794.0,12306.0,4922.0,2372.0,2092.0,2078.0,2295.0,2346.0,2463.0
현대이지웰,388.0,331.0,35.0,238.0,209.0,485.0,448.0,442.0,639.0
현대제철,6600.0,5955.0,6253.0,5455.0,3037.0,130.0,3272.0,11110.0,7736.0
현대지에프홀딩스,1118.0,1040.0,1087.0,1299.0,1181.0,628.0,815.0,498.0,640.0
현대차,,,,,,,,,
현대차증권,225.0,1716.0,1356.0,1711.0,1724.0,2315.0,2739.0,3702.0,2654.0
현대코퍼레이션,,,,,,,,,
현대코퍼레이션홀딩스,0.0,1998.0,706.0,1338.0,513.0,1183.0,2063.0,1434.0,3810.0
현대퓨처넷,408.0,343.0,412.0,395.0,362.0,343.0,268.0,846.0,49.0
현대해상,2922.0,2654.0,5140.0,5824.0,4607.0,3161.0,3955.0,5286.0,7099.0
현대홈쇼핑,12331.0,9381.0,10932.0,10473.0,14252.0,7116.0,9814.0,8881.0,7541.0
현우산업,379.0,5.0,257.0,346.0,443.0,156.0,74.0,34.0,258.0
협진,727.0,303.0,281.0,233.0,197.0,3.0,89.0,43.0,175.0
형지I&C,60.0,107.0,115.0,666.0,160.0,2.0,173.0,306.0,47.0
형지엘리트,219.0,1662.0,1429.0,555.0,331.0,414.0,36.0,24.0,262.0
혜인,128.0,293.0,84.0,178.0,26.0,412.0,484.0,507.0,196.0
호전실업,2014.0,4431.0,2679.0,531.0,589.0,346.0,2127.0,1517.0,2932.0
호텔신라,1866.0,469.0,729.0,667.0,2913.0,4483.0,7487.0,714.0,1325.0
홈센타홀딩스,0.0,162.0,585.0,804.0,458.0,23.0,40.0,83.0,106.0
홈캐스트,67.0,269.0,387.0,537.0,631.0,313.0,53.0,698.0,21.0
화성밸브,648.0,595.0,302.0,253.0,417.0,284.0,119.0,229.0,286.0
화성산업,,,,,,,,,
화승알앤에이,,,,,,,0.0,438.0,668.0
화승엔터프라이즈,0.0,0.0,1560.0,746.0,284.0,0.0,662.0,108.0,165.0
화승인더,,,,,,,,,
화승코퍼레이션,1600.0,12914.0,9781.0,707.0,549.0,376.0,564.0,872.0,63.0
화신,,,,,,,,,
화신정공,,,,,,,,,
화인베스틸,632.0,39.0,25.0,36.0,67.0,254.0,525.0,80.0,88.0
화인써키트,,,,,,,,,
화일약품,306.0,403.0,427.0,197.0,375.0,235.0,55.0,44.0,95.0
화천기계,3493.0,1165.0,0.0,0.0,0.0,0.0,277.0,272.0,180.0
화천기공,9700.0,7278.0,3251.0,3961.0,5753.0,3388.0,2053.0,4233.0,17039.0
환인제약,1232.0,1343.0,1074.0,1780.0,1409.0,1225.0,1532.0,1746.0,1567.0
황금에스티,554.0,310.0,1480.0,1434.0,1038.0,1370.0,986.0,1755.0,2380.0
효성,,,,,,,,,
효성ITX,,,,,,,,,
효성오앤비,1171.0,1194.0,874.0,630.0,478.0,227.0,203.0,306.0,464.0
효성중공업,,,,0.0,204.0,1411.0,2386.0,6187.0,1097.0
효성첨단소재,,,,0.0,5919.0,11841.0,18.0,56109.0,28053.0
효성티앤씨,,,,0.0,4919.0,21569.0,31698.0,178503.0,2686.0
효성화학,,,,0.0,6412.0,27637.0,3656.0,18342.0,128664.0
후성,,,,,,,,,
휠라홀딩스,5418.0,11987.0,28420.0,5150.0,2349.0,4382.0,2306.0,3914.0,5720.0
휴네시온,,,,988.0,246.0,187.0,353.0,1575.0,553.0
휴니드,,,,,,,,,
휴럼,18038.0,0.0,0.0,972.0,675.0,662.0,,,
휴림네트웍스,2062.0,349.0,918.0,180.0,211.0,47.0,404.0,103.0,213.0
휴림로봇,1658.0,138.0,57.0,33.0,282.0,132.0,494.0,338.0,105.0
휴마시스,,,,,,,,,
휴맥스,953.0,1327.0,270.0,1373.0,2041.0,850.0,3177.0,1047.0,890.0
휴맥스홀딩스,234.0,2056.0,222.0,2664.0,1257.0,534.0,2005.0,2108.0,1293.0
휴먼엔,162.0,51.0,74.0,6.0,124.0,67.0,4427.0,1030.0,313.0
휴메딕스,1438.0,1409.0,1190.0,1306.0,1030.0,1094.0,1587.0,964.0,0.0
휴비스,852.0,636.0,267.0,681.0,561.0,9.0,2497.0,111.0,2448.0
휴비츠,132.0,649.0,1014.0,359.0,608.0,688.0,251.0,848.0,1610.0
휴센텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
휴스틸,2174.0,100.0,80.0,533.0,2362.0,1648.0,1134.0,4934.0,5675.0
휴엠앤씨,,,,89.0,8.0,537.0,2881.0,153.0,29.0
휴온스글로벌,1928.0,2853.0,57107.0,2500.0,2690.0,2455.0,3724.0,332.0,4515.0
흥구석유,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
흥국,,,,,,,,,
흥국에프엔비,1244.0,1094.0,486.0,373.0,393.0,151.0,110.0,164.0,309.0
흥국화재,499.0,306.0,490.0,1231.0,695.0,510.0,268.0,873.0,2142.0
흥아해운,220.0,126.0,170.0,490.0,514.0,389.0,1994.0,118.0,94.0
희림,1094.0,284.0,167.0,288.0,308.0,303.0,389.0,490.0,567.0
힘스,,,,2623.0,192.0,1516.0,1522.0,39.0,783.0
